name,engine,sampling_rate,duration,duration_stdev,duration_median,duration_min,duration_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,HBEpoch,0.1,1.3,0.9529760045804524,1.0,0,5,0.22,0.5066899385990914,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/mergesort.std,HBEpoch,0.1,3.8,2.4159335036125373,3.0,1,14,0.58,1.7967090096357068,0.0,0,9
/home/users/nus/dws.lim/scratch/traces/STD-Format/lang.std,UClockEpoch,0.1,8.84,6.038515833330882,8.0,2,34,26.86,6.586969201788188,26.5,12,46
/home/users/nus/dws.lim/scratch/traces/STD-Format/sunflow.std,UClockEpoch,0.1,21.94,12.17459717307027,19.0,7,68,0.1,0.30304576336566325,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,UClockEpoch,0.1,1.66,2.056448295444535,1.0,0,10,0.28,0.5728553615932406,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/mergesort.std,UClockEpoch,0.1,3.24,3.146491405242561,2.5,0,17,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,HBEpoch,0.1,30.76,17.049220462160342,26.0,9,89,0.36,0.59795570104161,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/ftpserver.std,UClockEpoch,0.1,48.42,14.74004679747784,48.0,9,89,0.86,0.9037337516534121,1.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,HBEpoch,0.1,1.04,1.4840650186537776,1.0,0,7,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bubblesort.std,HBEpoch,0.1,12.3,7.524788965784478,9.0,2,36,22.12,5.546243442775534,22.0,11,34
/home/users/nus/dws.lim/scratch/traces/STD-Format/raytracer.std,HBEpoch,0.1,4.58,4.271834667747738,3.0,1,18,0.76,1.9645843928766955,0.0,0,12
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,UClockEpoch,0.1,0.7,1.619397721250662,0.0,0,11,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,UClockEpoch,0.1,27.78,14.59842037862386,24.0,6,84,0.16,0.3703280399090206,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/bubblesort.std,UClockEpoch,0.1,13.76,8.183008777525613,11.0,4,45,21.3,5.918666424533313,20.5,8,35
/home/users/nus/dws.lim/scratch/traces/STD-Format/raytracer.std,UClockEpoch,0.1,2.86,2.8927072271560457,2.0,0,16,0.22,0.5066899385990914,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/critical.std,HBEpoch,0.1,1.12,1.8142294704442905,1.0,0,12,0.12,0.38544964466377263,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/derby.std,HBEpoch,0.1,74.28,16.20410630749162,72.5,45,124,0.76,1.116846873468118,0.0,0,5
/home/users/nus/dws.lim/scratch/traces/STD-Format/producerconsumer.std,HBEpoch,0.1,3.62,2.7986148177195056,3.0,1,19,0.08,0.27404751561786966,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/critical.std,UClockEpoch,0.1,0.78,1.1119022127022884,1.0,0,7,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/luindex.std,HBEpoch,0.1,49.06,17.21699445197052,47.0,13,103,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/producerconsumer.std,UClockEpoch,0.1,4.28,3.307628782566947,3.0,1,21,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/moldyn.std,HBEpoch,0.1,22.58,13.672689895539643,19.0,2,74,1371.24,605.2674753649777,1396.0,169,2089
/home/users/nus/dws.lim/scratch/traces/STD-Format/jigsaw.std,HBEpoch,0.1,24.64,11.781618335875802,21.5,8,52,0.04,0.1979486637221574,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/luindex.std,UClockEpoch,0.1,46.06,19.395360269920225,43.5,15,128,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/derby.std,UClockEpoch,0.1,73.48,18.651738442804078,72.0,40,113,0.14,0.3505098327538656,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/jigsaw.std,UClockEpoch,0.1,23.44,12.145646738394689,21.0,4,51,0.04,0.282842712474619,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/moldyn.std,UClockEpoch,0.1,19.42,11.075050098933076,17.0,8,63,957.64,620.9158397077659,728.5,2,2063
/home/users/nus/dws.lim/scratch/traces/STD-Format/batik.std,HBEpoch,0.1,1.6,1.3401187885209798,1.0,1,10,0.64,1.241460627565739,0.0,0,5
/home/users/nus/dws.lim/scratch/traces/STD-Format/boundedbuffer.std,HBEpoch,0.1,0.7,0.7354021529276429,1.0,0,2,0.1,0.30304576336566325,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/wronglock.std,HBEpoch,0.1,2.48,1.1109841197270618,2.0,1,5,2,1.616244071283537,2.0,0,6
/home/users/nus/dws.lim/scratch/traces/STD-Format/boundedbuffer.std,UClockEpoch,0.1,0.54,0.8854838409892419,0.0,0,4,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/batik.std,UClockEpoch,0.1,1.4,1.52529689314733,1.0,0,11,0.98,1.531838964201165,0.0,0,6
/home/users/nus/dws.lim/scratch/traces/STD-Format/wronglock.std,UClockEpoch,0.1,2.36,1.083456298620488,2.0,0,4,1.86,1.414357862517583,2.0,0,5
/home/users/nus/dws.lim/scratch/traces/STD-Format/account.std,HBEpoch,0.1,0.94,0.8184106049944289,1.0,0,3,0.18,0.5225526045191966,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/sunflow.std,HBEpoch,0.1,14.68,4.273506422465882,14.0,8,24,1.74,1.9039164790461984,1.0,0,8
/home/users/nus/dws.lim/scratch/traces/STD-Format/lang.std,HBEpoch,0.1,6.88,3.957117070570958,6.0,1,17,28.12,5.971496923737304,26.5,12,42
/home/users/nus/dws.lim/scratch/traces/STD-Format/account.std,UClockEpoch,0.1,0.78,0.5816935163286381,1.0,0,2,0.12,0.38544964466377263,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/linkedlist.std,HBEpoch,0.1,126.46,26.68654786094848,117.5,89,204,420.42,72.47493303458339,400.0,292,648
/home/users/nus/dws.lim/scratch/traces/STD-Format/lufact.std,HBEpoch,0.1,39.34,8.198083399708217,40.5,23,65,86346.32,561.7061996220779,86457.0,84880,87860
/home/users/nus/dws.lim/scratch/traces/STD-Format/linkedlist.std,UClockEpoch,0.1,70.68,13.538214997041614,70.0,51,115,402.68,55.57067204773337,389.0,320,556
/home/users/nus/dws.lim/scratch/traces/STD-Format/clean.std,HBEpoch,0.1,6.48,4.464097138874346,6.0,2,33,0.84,1.094699660609601,0.5,0,4
/home/users/nus/dws.lim/scratch/traces/STD-Format/clean.std,UClockEpoch,0.1,6.7,4.214890997694837,6.0,0,20,0.14,0.3505098327538656,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/sor.std,HBEpoch,0.1,415.74,48.08742463641888,406.5,350,574,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/twostage.std,HBEpoch,0.1,2.68,2.6452884569377617,2.0,1,19,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/twostage.std,UClockEpoch,0.1,1.96,3.030188247671509,2.0,0,22,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/lufact.std,UClockEpoch,0.1,28.88,6.46383976362316,29.0,17,45,22755.98,9717.8113423397,15953.0,15606,36624
/home/users/nus/dws.lim/scratch/traces/misc/tradesoap/tradesoap_filter.std,UClockEpoch,0.1,213.16,27.66959577970457,213.5,169,292,8.26,6.330393159276951,6.0,1,31
/home/users/nus/dws.lim/scratch/traces/misc/biojava/biojava_filter.std,HBEpoch,0.1,7.84,4.568570535155814,7.0,2,23,0.14,0.3505098327538656,0.0,0,1
