name,engine,sampling_rate,duration,duration_stdev,duration_median,duration_min,duration_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,HBEpoch,0.05,0.76,0.9595917499283809,1.0,0,5,0.04,0.1979486637221574,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/mergesort.std,HBEpoch,0.05,3.7,4.708871349671289,3.0,0,34,0.16,0.5841442371503106,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/lang.std,UClockEpoch,0.05,6.58,8.68752330785304,5.0,0,53,7.7,2.7792966369062455,8.0,3,14
/home/users/nus/dws.lim/scratch/traces/STD-Format/sunflow.std,UClockEpoch,0.05,19.92,9.389181790437203,21.0,2,51,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,UClockEpoch,0.05,1.06,1.185111722968922,1.0,0,5,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,HBEpoch,0.05,41.84,22.201636269906427,37.5,4,98,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/mergesort.std,UClockEpoch,0.05,3.2,3.45820526768863,2.0,0,20,0.08,0.565685424949238,0.0,0,4
/home/users/nus/dws.lim/scratch/traces/STD-Format/ftpserver.std,UClockEpoch,0.05,57.8,19.16310230093025,58.5,24,108,0.18,0.4819179369552286,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,HBEpoch,0.05,0.42,0.5379477252503637,0.0,0,2,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bubblesort.std,HBEpoch,0.05,12.74,10.101141580261599,11.0,4,52,6.8,3.7742413753208304,6.0,1,16
/home/users/nus/dws.lim/scratch/traces/STD-Format/raytracer.std,HBEpoch,0.05,2.2,1.9897697538834458,2.0,1,14,0.12,0.38544964466377263,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,UClockEpoch,0.05,0.56,0.9722685444099174,0.0,0,4,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,UClockEpoch,0.05,38.62,20.677198325988094,33.0,12,88,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/bubblesort.std,UClockEpoch,0.05,11.68,9.190589685951071,8.0,2,42,6.66,2.8757252856222806,7.0,1,15
/home/users/nus/dws.lim/scratch/traces/STD-Format/raytracer.std,UClockEpoch,0.05,2.76,6.358539172495776,2.0,0,46,0.26,0.8992059989632123,0.0,0,6
/home/users/nus/dws.lim/scratch/traces/STD-Format/critical.std,HBEpoch,0.05,0.4,0.6388765649999399,0.0,0,3,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/derby.std,HBEpoch,0.05,77.18,19.83574386540312,75.5,40,135,0.32,0.6207303137828695,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/producerconsumer.std,HBEpoch,0.05,3.26,2.8629227252254372,2.0,1,18,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/critical.std,UClockEpoch,0.05,0.44,0.5771145679064045,0.0,0,2,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/luindex.std,HBEpoch,0.05,74.48,37.29925315223196,65.0,21,180,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/producerconsumer.std,UClockEpoch,0.05,3.22,1.9617776195510612,3.0,0,10,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/moldyn.std,HBEpoch,0.05,28.56,20.156692310445163,21.5,9,91,427.8,309.40838873632396,346.0,0,1047
/home/users/nus/dws.lim/scratch/traces/STD-Format/jigsaw.std,HBEpoch,0.05,26.64,13.702018322949689,25.5,7,82,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/jigsaw.std,UClockEpoch,0.05,22.32,11.0165737849471,21.5,5,57,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/derby.std,UClockEpoch,0.05,81.5,24.641304298900664,77.0,44,145,0.14,0.4045657788144656,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/luindex.std,UClockEpoch,0.05,51.42,26.414351386768395,45.0,11,146,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/moldyn.std,UClockEpoch,0.05,26.24,19.243403322400418,20.0,3,91,292.62,279.60393927329216,332.0,0,966
/home/users/nus/dws.lim/scratch/traces/STD-Format/boundedbuffer.std,HBEpoch,0.05,0.34,0.5573259772323188,0.0,0,2,0.04,0.1979486637221574,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/batik.std,HBEpoch,0.05,1.1,0.6776309271789385,1.0,0,3,0.34,0.9816687167205418,0.0,0,5
/home/users/nus/dws.lim/scratch/traces/STD-Format/wronglock.std,HBEpoch,0.05,2.92,1.6762445878711576,3.0,1,11,0.52,0.8141603913585719,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/boundedbuffer.std,UClockEpoch,0.05,0.38,0.6023762469230862,0.0,0,2,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/batik.std,UClockEpoch,0.05,1.46,1.32803368533624,1.0,0,7,0.3,0.7354021529276429,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/wronglock.std,UClockEpoch,0.05,2.8,1.6536909861128892,2.0,1,9,0.74,1.0460811222298747,0.0,0,4
/home/users/nus/dws.lim/scratch/traces/STD-Format/account.std,HBEpoch,0.05,0.84,1.5301060387423868,0.5,0,10,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/sunflow.std,HBEpoch,0.05,19.46,9.549463068568787,17.0,7,57,0.24,0.5554920598635309,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/lang.std,HBEpoch,0.05,6.24,5.787248473839635,5.0,1,30,7.18,2.496446454054079,7.0,1,12
/home/users/nus/dws.lim/scratch/traces/STD-Format/account.std,UClockEpoch,0.05,0.68,0.7938539422542745,1.0,0,3,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/linkedlist.std,HBEpoch,0.05,76.18,19.449243204415176,74.0,43,143,103.56,24.727213794538525,101.0,57,171
/home/users/nus/dws.lim/scratch/traces/STD-Format/lufact.std,HBEpoch,0.05,33.78,8.95405506130135,30.5,16,62,42927.56,399.61053284314676,42992.5,41846,43674
/home/users/nus/dws.lim/scratch/traces/STD-Format/linkedlist.std,UClockEpoch,0.05,49.22,12.26291905190071,47.5,33,83,104.6,25.04200552704049,102.0,57,176
/home/users/nus/dws.lim/scratch/traces/STD-Format/clean.std,HBEpoch,0.05,8,3.927922024247863,7.0,2,19,0.22,0.46467017049401693,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/clean.std,UClockEpoch,0.05,6.54,4.195284038449042,5.0,2,21,0.04,0.1979486637221574,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/twostage.std,HBEpoch,0.05,2.1,1.1293848786315641,2.0,0,4,0.04,0.1979486637221574,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/twostage.std,UClockEpoch,0.05,1.8,0.9035079029052513,2.0,0,4,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/sor.std,HBEpoch,0.05,426.66,59.50942645274523,415.0,326,586,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/lufact.std,UClockEpoch,0.05,30.26,10.716780661891987,28.5,14,58,9865.6,4033.7135470422086,7901.5,7409,18246
/home/users/nus/dws.lim/scratch/traces/misc/tradesoap/tradesoap_filter.std,UClockEpoch,0.05,189.8,32.52753935247071,188.5,127,284,1.34,2.0663484503750444,1.0,0,10
/home/users/nus/dws.lim/scratch/traces/misc/biojava/biojava_filter.std,HBEpoch,0.05,9.06,7.237684825457175,8.0,2,52,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/misc/biojava/biojava_filter.std,UClockEpoch,0.05,7.3,5.143849110682523,5.5,2,29,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/CoMD/CoMD-omp-taskloop/251M_events_16_threads/traces_filter.std,HBEpoch,0.05,144.76,20.64921800169761,142.5,118,210,340.1,14.965606828829296,340.0,313,373
/home/users/nus/dws.lim/scratch/traces/STD-Format/cryptorsa.std,HBEpoch,0.05,196.34,23.982655297152583,192.0,145,270,0.22,0.7899883750113423,0.0,0,5
/home/users/nus/dws.lim/scratch/traces/misc/graphchi/graphchi_filter.std,HBEpoch,0.05,37.2,14.497008839968418,34.0,14,76,856.84,1718.6427293129914,9.5,0,4336
/home/users/nus/dws.lim/scratch/traces/misc/graphchi/graphchi_filter.std,UClockEpoch,0.05,30.46,12.059732287954938,31.5,10,65,90.88,606.0050057043882,0.0,0,4290
/home/users/nus/dws.lim/scratch/traces/STD-Format/sor.std,UClockEpoch,0.05,226.44,39.90865079357188,224.0,169,338,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/pingpong.std,HBEpoch,0.05,0.6,0.6388765649999399,1.0,0,3,0.12,0.4351870346207948,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/pingpong.std,UClockEpoch,0.05,0.76,0.6565214453186319,1.0,0,2,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/cryptorsa.std,UClockEpoch,0.05,135.02,22.50395883539841,131.0,87,206,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/OMPRacer/XSBench/97M_events_56_threads/traces_filter.std,UClockEpoch,0.05,37.96,13.39046264308737,35.0,18,81,0.5,0.7071067811865476,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/OMPRacer/QuickSilver/133M_events_56_threads/traces_filter.std,HBEpoch,0.05,221.5,29.261139514965674,216.5,163,332,24706.88,326.83345568515784,24740.0,23813,25466
