name,engine,sampling_rate,duration,duration_stdev,duration_median,duration_min,duration_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,HBEpoch,0.03,0.5,0.7354021529276429,0.0,0,3,0.04,0.1979486637221574,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/mergesort.std,HBEpoch,0.03,3.1,1.313198307917874,3.0,1,7,0.06,0.4242640687119285,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/lang.std,UClockEpoch,0.03,6.74,7.829327387901133,4.0,1,38,2.74,1.893167090526629,2.0,0,8
/home/users/nus/dws.lim/scratch/traces/STD-Format/sunflow.std,UClockEpoch,0.03,20.92,14.356737734156285,17.0,6,87,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,UClockEpoch,0.03,0.74,1.306342455960495,0.5,0,8,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/mergesort.std,UClockEpoch,0.03,2.24,1.3180071536766624,2.0,0,5,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,HBEpoch,0.03,46.34,23.988611243416223,41.0,17,121,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/ftpserver.std,UClockEpoch,0.03,60.94,22.932385085600792,57.5,28,118,0.1,0.46291004988627577,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,HBEpoch,0.03,0.3,0.4629100498862757,0.0,0,1,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bubblesort.std,HBEpoch,0.03,11.72,9.297882137610584,9.0,3,53,2.9,2.0429070922964416,2.0,0,8
/home/users/nus/dws.lim/scratch/traces/STD-Format/raytracer.std,HBEpoch,0.03,2.52,2.305627543066516,2.0,0,13,0.16,0.6180945043652553,0.0,0,4
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,UClockEpoch,0.03,0.36,0.5627918743883489,0.0,0,2,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,UClockEpoch,0.03,37.4,23.647064796066925,35.0,10,123,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/bubblesort.std,UClockEpoch,0.03,7.88,7.792303895511263,5.0,0,43,2.48,1.8321393762150169,2.0,0,7
/home/users/nus/dws.lim/scratch/traces/STD-Format/raytracer.std,UClockEpoch,0.03,2.52,3.688039133884187,1.0,0,21,0.14,0.4045657788144656,0.0,0,2
