name,engine,sampling_rate,duration,duration_stdev,duration_median,duration_min,duration_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,num_original_acquires,num_original_acquires_stdev,num_original_acquires_median,num_original_acquires_min,num_original_acquires_max,num_uclock_acquires,num_uclock_acquires_stdev,num_uclock_acquires_median,num_uclock_acquires_min,num_uclock_acquires_max,uclock_acquires_rate,uclock_acquires_rate_stdev,uclock_acquires_rate_median,uclock_acquires_rate_min,uclock_acquires_rate_max,num_original_releases,num_original_releases_stdev,num_original_releases_median,num_original_releases_min,num_original_releases_max,num_uclock_releases,num_uclock_releases_stdev,num_uclock_releases_median,num_uclock_releases_min,num_uclock_releases_max,uclock_releases_rate,uclock_releases_rate_stdev,uclock_releases_rate_median,uclock_releases_rate_min,uclock_releases_rate_max,num_original_joins,num_original_joins_stdev,num_original_joins_median,num_original_joins_min,num_original_joins_max,num_uclock_joins,num_uclock_joins_stdev,num_uclock_joins_median,num_uclock_joins_min,num_uclock_joins_max,uclock_joins_rate,uclock_joins_rate_stdev,uclock_joins_rate_median,uclock_joins_rate_min,uclock_joins_rate_max
/home/users/nus/dws.lim/scratch/traces/STD-Format/account.std,HBEpoch,0.05,0.7,0.762648446573665,1.0,0,3,0.06,0.31363569143000214,0.0,0,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/misc/graphchi/graphchi_filter.std,UClockEpoch,0.05,35.7,14.89726724700109,35.0,10,73,173.16,834.3639239270958,0.5,0,4223,344,0.0,344.0,344,344,280.46,3.60390944188476,280.5,272,288,0.8152906976744186,0.01047648093571153,0.815406976744186,0.7906976744186046,0.8372093023255814,344,0.0,344.0,344,344,324.4,3.4522988495984492,324.0,316,333,0.9430232558139535,0.010035752469762951,0.9418604651162791,0.9186046511627907,0.9680232558139535,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/xalan.std,HBEpoch,0.05,261.34,37.95357529338995,266.0,181,334,0.16,0.3703280399090206,0.0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/lufact.std,HBEpoch,0.05,44.48,10.96793099012214,44.0,25,75,42969.74,425.9384745261135,43015.5,41887,43678,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/misc/tradesoap/tradesoap_filter.std,HBEpoch,0.05,1087.8,71.57442252078373,1083.5,927,1274,26.04,80.02090543178356,2.0,0,303,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/linkedlist.std,HBEpoch,0.05,89.98,19.012874263380116,88.0,65,139,105.44,26.600721180955578,104.0,49,193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/cryptorsa.std,UClockEpoch,0.05,194.3,34.033746757701344,192.5,130,274,0.06,0.2398979374820952,0.0,0,1,156356,0.0,156356.0,156356,156356,19182.54,147.10598844620398,19186.5,18857,19460,0.1226850264780373,0.0009408400601588942,0.12271035329632377,0.12060298293637596,0.12445956662999821,156356,0.0,156356.0,156356,156356,81282.22,129.8252027354709,81266.0,81045,81567,0.5198535393588989,0.0008303180097691809,0.5197498017345032,0.5183363606129602,0.5216748957507227,5,0.0,5.0,5,5,4.08,0.27404751561786966,4.0,4,5,0.8160000000000001,0.054809503123573924,0.8,0.8,1.0
/home/users/nus/dws.lim/scratch/traces/misc/tradesoap/tradesoap_filter.std,UClockEpoch,0.05,209.06,30.37279260476792,209.0,138,280,2,3.2007652146297256,1.0,0,13,58266,0.0,58266.0,58266,58266,1191.14,17.642724117485777,1190.5,1144,1231,0.0204431400816943,0.0003027962124993268,0.02043215597432465,0.01963409192324855,0.021127244018810283,58266,0.0,58266.0,58266,58266,12686.4,112.84556902678807,12688.0,12435,12963,0.21773246833487797,0.0019367310099678724,0.2177599286033021,0.21341777365873751,0.2224796622386984,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/cryptorsa.std,HBEpoch,0.05,252.64,28.844240397029573,249.0,207,314,0.44,1.4868127807151643,0.0,0,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/misc/biojava/biojava_filter.std,HBEpoch,0.05,9.72,6.2304060207721195,8.5,4,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/xalan.std,UClockEpoch,0.05,166.14,26.69480573185024,162.0,120,227,0.12,0.38544964466377263,0.0,0,2,183940,0.0,183940.0,183940,183940,15840.3,78.49951254235758,15837.5,15686,16035,0.0861166684788518,0.00042676694869173495,0.08610144612373599,0.08527780798086332,0.08717516581493966,183940,0.0,183940.0,183940,183940,88373.98,259.70112256442883,88360.0,87775,88996,0.4804500380558878,0.001411879539874029,0.48037403501141673,0.47719365010329456,0.48383168424486245,5,0.0,5.0,5,5,2.72,0.5728553615932406,3.0,2,4,0.544,0.1145710723186481,0.6,0.4,0.8
/home/users/nus/dws.lim/scratch/traces/misc/biojava/biojava_filter.std,UClockEpoch,0.05,6.58,5.841756794747586,5.0,2,43,0.02,0.1414213562373095,0.0,0,1,383,0.0,383.0,383,383,1.96,0.6375975315548971,2.0,1,3,0.0051174934725848565,0.0016647455131981645,0.005221932114882507,0.0026109660574412533,0.007832898172323759,383,0.0,383.0,383,383,35.48,5.429473609243293,35.5,24,45,0.09263707571801566,0.014176171303507292,0.09268929503916448,0.06266318537859007,0.1174934725848564,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/sor.std,HBEpoch,0.05,529.18,72.42637077524643,515.5,406,701,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/lufact.std,UClockEpoch,0.05,27.84,7.152450700313016,26.5,19,52,9909.86,4093.391154442158,7919.5,7628,18219,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,0.0,3.0,3,3,3,0.0,3.0,3,3,1.0,0.0,1.0,1.0,1.0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,HBEpoch,0.05,21.36,9.380309380912372,20.0,9,49,0.16,0.3703280399090206,0.0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/OMPRacer/QuickSilver/133M_events_56_threads/traces_filter.std,HBEpoch,0.05,292.42,24.451609854768172,289.5,249,373,24650.12,299.40019222111533,24622.0,24137,25329,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,UClockEpoch,0.05,23.32,11.084904241391367,20.0,10,58,0.1,0.30304576336566325,0.0,0,1,1374,0.0,1374.0,1374,1374,193.34,12.430393955042254,194.0,169,217,0.1407132459970888,0.009046866051704697,0.14119359534206696,0.12299854439592431,0.1579330422125182,1374,0.0,1374.0,1374,1374,421.74,17.11761236449828,422.0,387,462,0.306943231441048,0.012458233161934703,0.3071324599708879,0.2816593886462882,0.33624454148471616,4,0.0,4.0,4,4,3.88,0.32826072265931594,4.0,3,4,0.97,0.08206518066482898,1.0,0.75,1.0
/home/users/nus/dws.lim/scratch/traces/misc/graphchi/graphchi_filter.std,HBEpoch,0.05,36.64,13.207542681114811,33.0,13,74,1359.62,1993.515322852819,15.0,0,4397,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/linkedlist.std,UClockEpoch,0.05,60.62,15.620355636286954,59.5,32,118,100.9,20.72782808551965,103.0,62,167,1000,0.0,1000.0,1000,1000,949,0.0,949.0,949,949,0.949,0.0,0.949,0.949,0.949,1000,0.0,1000.0,1000,1000,992.58,1.7623036871419993,993.0,988,996,0.99258,0.0017623036871420009,0.993,0.988,0.996,10,0.0,10.0,10,10,10,0.0,10.0,10,10,1.0,0.0,1.0,1.0,1.0
/home/users/nus/dws.lim/scratch/traces/OSR-data-race/Examples/twostage.std,HBEpoch,0.05,2.12,1.5602197647401197,2.0,0,11,0.02,0.1414213562373095,0.0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/OSR-data-race/Examples/twostage.std,UClockEpoch,0.05,1.96,1.0093440990088969,2.0,0,4,0,0.0,0.0,0,0,20,0.0,20.0,20,20,11.22,2.8946819641317054,9.0,9,18,0.561,0.14473409820658525,0.45,0.45,0.9,20,0.0,20.0,20,20,20,0.0,20.0,20,20,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/lusearch.std,HBEpoch,0.05,42.5,11.574514579674693,41.5,23,75,992.5,1766.6708371790075,2.0,0,7361,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
