name,engine,sampling_rate,duration,duration_stdev,duration_median,duration_min,duration_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max,num_original_acquires,num_original_acquires_stdev,num_original_acquires_median,num_original_acquires_min,num_original_acquires_max,num_uclock_acquires,num_uclock_acquires_stdev,num_uclock_acquires_median,num_uclock_acquires_min,num_uclock_acquires_max,uclock_acquires_rate,uclock_acquires_rate_stdev,uclock_acquires_rate_median,uclock_acquires_rate_min,uclock_acquires_rate_max,num_original_releases,num_original_releases_stdev,num_original_releases_median,num_original_releases_min,num_original_releases_max,num_uclock_releases,num_uclock_releases_stdev,num_uclock_releases_median,num_uclock_releases_min,num_uclock_releases_max,uclock_releases_rate,uclock_releases_rate_stdev,uclock_releases_rate_median,uclock_releases_rate_min,uclock_releases_rate_max,num_original_joins,num_original_joins_stdev,num_original_joins_median,num_original_joins_min,num_original_joins_max,num_uclock_joins,num_uclock_joins_stdev,num_uclock_joins_median,num_uclock_joins_min,num_uclock_joins_max,uclock_joins_rate,uclock_joins_rate_stdev,uclock_joins_rate_median,uclock_joins_rate_min,uclock_joins_rate_max
/home/users/nus/dws.lim/scratch/traces/STD-Format/critical.std,HBEpoch,0.03,0.4,0.67005939426049,0.0,0,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/boundedbuffer.std,UClockEpoch,0.03,0.36,0.5252793231671496,0.0,0,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/account.std,UClockEpoch,0.03,0.54,0.7615773105863908,0.0,0,3,0.04,0.1979486637221574,0.0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,1.0,1,1,1,0.0,1.0,1,1,1.0,0.0,1.0,1.0,1.0
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,HBEpoch,0.03,0.82,2.0272631596236703,0.0,0,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/mergesort.std,UClockEpoch,0.03,2.32,1.4061091199273466,2.0,0,8,0,0.0,0.0,0,0,49,0.0,49.0,49,49,2,0.0,2.0,2,2,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.04081632653061224,49,0.0,49.0,49,49,5.5,1.2975644374703537,5.0,4,10,0.11224489795918367,0.026480906887150074,0.10204081632653061,0.08163265306122448,0.20408163265306123,3,0.0,3.0,3,3,2.04,0.19794866372215741,2.0,2,3,0.6799999999999999,0.06598288790738581,0.6666666666666666,0.6666666666666666,1.0
/home/users/nus/dws.lim/scratch/traces/STD-Format/clean.std,HBEpoch,0.03,8.96,4.370401373245404,7.5,2,23,0.12,0.32826072265931594,0.0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/critical.std,UClockEpoch,0.03,0.12,0.32826072265931594,0.0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,2,0.0,2.0,2,2,2,0.0,2.0,2,2,1.0,0.0,1.0,1.0,1.0
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,UClockEpoch,0.03,0.5,0.762648446573665,0.0,0,3,0.02,0.1414213562373095,0.0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,HBEpoch,0.03,0.9,2.187627547301936,0.0,0,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/moldyn.std,UClockEpoch,0.03,17.8,8.081220356417687,17.5,3,36,96.6,147.93214108957844,2.0,0,608,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,1.0,1,1,1,0.0,1.0,1,1,1.0,0.0,1.0,1.0,1.0
