name,engine,sampling_rate,duration,duration_stdev,duration_median,duration_min,duration_max,num_warnings,num_warnings_stdev,num_warnings_median,num_warnings_min,num_warnings_max
/home/users/nus/dws.lim/scratch/traces/STD-Format/critical.std,HBEpoch,0.05,0.54,0.8134080483135291,0.0,0,4,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/boundedbuffer.std,UClockEpoch,0.05,0.3,0.8864052604279183,0.0,0,5,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,HBEpoch,0.05,1.1,1.9086270308410556,1.0,0,13,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/account.std,UClockEpoch,0.05,0.8,0.9258200997725515,1.0,0,5,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/mergesort.std,UClockEpoch,0.05,2.66,1.4792441533790568,2.0,1,8,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/clean.std,HBEpoch,0.05,11.94,5.888106310042929,10.0,4,31,0.18,0.3880879344916036,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/critical.std,UClockEpoch,0.05,0.62,0.901019830355513,0.0,0,5,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/airlinetickets.std,UClockEpoch,0.05,0.9,1.5681784571500106,0.5,0,9,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,HBEpoch,0.05,0.6,1.749635530559413,0.0,0,12,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/sunflow.std,HBEpoch,0.05,25.26,14.844513863267288,19.0,8,79,0.3,0.5050762722761053,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/clean.std,UClockEpoch,0.05,10.4,7.0363487748712865,8.5,2,37,0.08,0.27404751561786966,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/moldyn.std,UClockEpoch,0.05,18.04,10.307437378229492,17.0,5,50,271.46,283.0891696253738,314.0,0,791
/home/users/nus/dws.lim/scratch/traces/STD-Format/ftpserver.std,UClockEpoch,0.05,53,18.440195669420934,48.0,27,99,0.2,0.5345224838248488,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/array.std,UClockEpoch,0.05,0.46,0.6455499158682859,0.0,0,2,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/bubblesort.std,HBEpoch,0.05,13.06,8.30148744970147,10.5,4,36,6.44,3.2398034709858936,6.0,1,16
/home/users/nus/dws.lim/scratch/traces/STD-Format/jigsaw.std,HBEpoch,0.05,28.42,15.781790074613959,24.5,9,92,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/twostage.std,HBEpoch,0.05,3.02,2.461872524427415,2.0,0,13,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/wronglock.std,HBEpoch,0.05,3.06,2.1891196627775247,3.0,0,10,1.04,1.0872170051680257,1.0,0,5
/home/users/nus/dws.lim/scratch/traces/STD-Format/raytracer.std,HBEpoch,0.05,4.38,4.294704855507345,3.0,1,16,0.46,1.5146899729930592,0.0,0,8
/home/users/nus/dws.lim/scratch/traces/STD-Format/sunflow.std,UClockEpoch,0.05,25.9,14.662530338190859,23.0,6,98,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/derby.std,HBEpoch,0.05,83.18,19.654869054537617,84.5,48,127,0.22,0.6157789160643515,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/twostage.std,UClockEpoch,0.05,3.94,4.709564735726647,3.0,0,30,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/wronglock.std,UClockEpoch,0.05,3.32,1.4768969123794384,3.0,1,9,1.08,1.2590894020874688,1.0,0,5
/home/users/nus/dws.lim/scratch/traces/STD-Format/bubblesort.std,UClockEpoch,0.05,15.12,10.720264998247622,12.0,1,57,6.64,3.035571425209926,7.0,1,14
/home/users/nus/dws.lim/scratch/traces/STD-Format/raytracer.std,UClockEpoch,0.05,2.18,1.2403093754941852,2.0,1,6,0.16,0.8889342392059454,0.0,0,6
/home/users/nus/dws.lim/scratch/traces/STD-Format/jigsaw.std,UClockEpoch,0.05,26.64,17.60885676966832,21.0,8,83,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/luindex.std,HBEpoch,0.05,69,25.385999676826533,60.5,28,130,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/lang.std,HBEpoch,0.05,8.44,5.562850539287298,6.0,2,23,7.24,2.8539982695245243,7.0,2,15
/home/users/nus/dws.lim/scratch/traces/STD-Format/boundedbuffer.std,HBEpoch,0.05,0.32,0.6207303137828695,0.0,0,2,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/producerconsumer.std,HBEpoch,0.05,3.28,2.4331050121192876,3.0,1,17,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/producerconsumer.std,UClockEpoch,0.05,3.64,2.8979936761385066,3.0,1,19,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/lang.std,UClockEpoch,0.05,7.24,5.278218623431081,5.0,1,22,7.14,3.1944467120173354,7.0,1,16
/home/users/nus/dws.lim/scratch/traces/STD-Format/moldyn.std,HBEpoch,0.05,24.12,11.769278583131038,22.0,8,62,426.34,297.40171485719446,348.0,0,1070
/home/users/nus/dws.lim/scratch/traces/STD-Format/luindex.std,UClockEpoch,0.05,44.56,19.947031900326753,37.0,22,108,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/derby.std,UClockEpoch,0.05,82.48,27.2053716184499,80.5,43,183,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/batik.std,HBEpoch,0.05,1.64,0.9847821679779478,1.0,0,4,0.34,0.7453255691854618,0.0,0,3
/home/users/nus/dws.lim/scratch/traces/STD-Format/batik.std,UClockEpoch,0.05,1.54,0.6764251772429551,1.0,1,3,0.04,0.282842712474619,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/account.std,HBEpoch,0.05,0.44,0.5771145679064045,0.0,0,2,0.02,0.1414213562373095,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/misc/graphchi/graphchi_filter.std,UClockEpoch,0.05,35.34,13.536963756880715,34.0,12,78,259.26,1011.9234626619318,1.0,0,4283
/home/users/nus/dws.lim/scratch/traces/STD-Format/xalan.std,HBEpoch,0.05,245.38,39.912092178196026,252.0,163,329,0.26,0.5272183453498839,0.0,0,2
/home/users/nus/dws.lim/scratch/traces/STD-Format/lufact.std,HBEpoch,0.05,42.54,12.889182301766208,39.5,20,76,42987.3,499.5063379304141,43095.5,41355,43882
/home/users/nus/dws.lim/scratch/traces/misc/tradesoap/tradesoap_filter.std,HBEpoch,0.05,1061.26,92.68066967071529,1037.5,877,1302,33.52,91.42237479000914,3.0,0,324
/home/users/nus/dws.lim/scratch/traces/STD-Format/linkedlist.std,HBEpoch,0.05,84.58,20.551667095595025,78.0,42,124,99.92,22.47523807505968,98.0,65,162
/home/users/nus/dws.lim/scratch/traces/STD-Format/cryptorsa.std,UClockEpoch,0.05,177.02,21.506040916876525,178.0,136,222,0.04,0.1979486637221574,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/misc/tradesoap/tradesoap_filter.std,UClockEpoch,0.05,212.14,33.5632269616858,210.5,158,276,2.1,2.8085147501910717,1.0,0,14
/home/users/nus/dws.lim/scratch/traces/STD-Format/cryptorsa.std,HBEpoch,0.05,235.84,36.67138126770838,236.5,158,346,0.28,1.1073041357186344,0.0,0,6
/home/users/nus/dws.lim/scratch/traces/misc/biojava/biojava_filter.std,HBEpoch,0.05,9.8,4.145319465299117,9.0,4,25,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/xalan.std,UClockEpoch,0.05,162.12,27.684549584818708,158.5,105,244,0.12,0.32826072265931594,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/misc/biojava/biojava_filter.std,UClockEpoch,0.05,8.92,4.318162874677714,7.0,3,22,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/sor.std,HBEpoch,0.05,521.72,71.95124199407398,513.5,395,710,0,0.0,0.0,0,0
/home/users/nus/dws.lim/scratch/traces/STD-Format/lufact.std,UClockEpoch,0.05,32.48,11.093737891628919,30.0,15,73,9679.96,3865.2302302788153,7928.5,7104,18161
/home/users/nus/dws.lim/scratch/traces/OMPRacer/QuickSilver/133M_events_56_threads/traces_filter.std,HBEpoch,0.05,277.74,28.637644698500452,274.5,218,350,24625.24,386.3014874209954,24581.0,23971,25614
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,HBEpoch,0.05,24.64,10.718589611758915,23.0,8,76,0.06,0.2398979374820952,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/misc/graphchi/graphchi_filter.std,HBEpoch,0.05,39.52,12.360635344611092,38.0,22,74,768.64,1648.8265432712801,0.0,0,4358
/home/users/nus/dws.lim/scratch/traces/STD-Format/bufwriter.std,UClockEpoch,0.05,24,11.611043300694915,21.0,10,58,0.04,0.1979486637221574,0.0,0,1
/home/users/nus/dws.lim/scratch/traces/STD-Format/linkedlist.std,UClockEpoch,0.05,58.4,15.56684073960561,59.5,33,98,103.3,19.994131792164644,100.0,70,150
/home/users/nus/dws.lim/scratch/traces/OSR-data-race/Examples/twostage.std,HBEpoch,0.05,2.16,1.1668901632378366,2.0,0,5,0.06,0.2398979374820952,0.0,0,1
